Index	EXG0	EXG1	EXG2	EXG3	Accel_X	Accel_Y	Accel_Z	Timestamp	Marker
317	-2182.1868	-2172.8520	-2346.3833	-2028.0430	0	0	0	1784008791772	0
318	-1847.8098	-1848.2885	-2013.2031	-1680.5016	0	0	0	1784008791837	0
319	-1656.3269	-1658.2417	-1828.1827	-1505.5342	0	0	0	1784008791857	0
320	-1612.5251	-1596.0098	-1753.9832	-1468.1950	0	0	0	1784008791945	0
321	-1664.2256	-1630.9554	-1790.3649	-1523.4856	0	0	0	1784008791962	0
322	-799.2017	-232.4123	-468.4150	-1474.6575	0	0	0	1784008792301	0
323	-785.7979	-626.6277	-851.6201	-1174.0294	0	0	0	1784008792736	0
324	-704.6570	-600.7775	-821.2222	-1067.2777	0	0	0	1784008792841	0
325	-1034.4862	-523.9450	-773.5908	-1694.6234	0	0	0	1784008793555	0
326	-1030.6566	-861.4336	-1080.2028	-1277.6696	0	0	0	1784008793722	0
327	-994.2748	-891.3528	-1118.2600	-1190.7842	0	0	0	1784008793762	0
328	-1069.6713	-1046.9326	-1251.8193	-1145.0676	0	0	0	1784008793838	0
329	-1185.9971	-1297.7751	-1499.3109	-1140.7593	0	0	0	1784008793988	0
330	-1134.5360	-1366.2303	-1539.7617	-829.3602	0	0	0	1784008794121	0
331	-1143.6315	-1469.8705	-1624.4929	-689.5777	0	0	0	1784008794324	0
332	-1022.7579	-1309.5035	-1468.6737	-613.9420	0	0	0	1784008794493	0
333	-1109.6433	-1415.0585	-1566.8086	-682.6365	0	0	0	1784008794604	0
334	-870.7684	-1523.2463	-1640.2902	-271.9057	0	0	0	1784008794679	0
335	-1398.7825	-10479.3790	-9660.0720	7859.1753	0	0	0	1784008794816	0
336	-2042.1649	-10313.0280	-9448.7230	6477.1475	0	0	0	1784008794920	0
337	-2032.1120	-9907.5630	-9054.9860	5964.4520	0	0	0	1784008794970	0
338	-2012.4850	-9320.4290	-8528.4080	5404.3647	0	0	0	1784008795005	0
339	-1927.2751	-8535.1100	-7796.9434	4731.3027	0	0	0	1784008795044	0
340	-1608.9349	-8803.1860	-8001.3516	5376.3604	0	0	0	1784008795253	0
341	-1228.6020	-7140.8750	-6478.5840	4174.3267	0	0	0	1784008795416	0
342	-995.9503	-6722.7246	-6079.1025	4144.6470	0	0	0	1784008795462	0
343	-942.0958	-6540.0977	-5927.3525	3990.0244	0	0	0	1784008795498	0
344	-1386.0967	-5749.9917	-5265.5396	2591.9602	0	0	0	1784008795579	0
345	-104.8369	5915.1455	4969.6987	-6811.7640	0	0	0	1784008795899	0
346	739.8420	9352.0230	7927.1520	-8497.2920	0	0	0	1784008796094	0
347	477.0317	6522.3857	5317.7188	-5882.3540	0	0	0	1784008796176	0
348	303.9791	5531.7010	4412.2440	-5137.2460	0	0	0	1784008796223	0
349	142.1760	4645.1353	3616.1540	-4446.4717	0	0	0	1784008796263	0
350	-991.6420	-258.7412	-696.7583	-1606.0626	0	0	0	1784008796700	0
351	-1164.6946	-1146.7430	-1400.2185	-997.8652	0	0	0	1784008797056	0
352	-1184.0823	-1200.5977	-1443.3022	-969.6214	0	0	0	1784008797102	0
353	-1368.3845	-1393.2773	-1598.1640	-1028.7418	0	0	0	1784008797352	0
354	-1316.4448	-1424.8720	-1628.5619	-1003.3703	0	0	0	1784008797380	0
355	-1318.8384	-1461.2537	-1664.2256	-994.7535	0	0	0	1784008797420	0
356	-1362.6400	-1577.1008	-1762.5999	-878.4277	0	0	0	1784008797665	0
357	-1325.3009	-1551.2506	-1733.3988	-910.5011	0	0	0	1784008797727	0
358	-1329.6093	-1523.0070	-1714.2505	-968.1853	0	0	0	1784008797788	0
359	-1277.6696	-1502.9012	-1669.2520	-901.1663	0	0	0	1784008797953	0
360	-1277.1908	-1439.2332	-1630.2373	-1017.4921	0	0	0	1784008797994	0
361	-1283.6533	-1453.8337	-1635.0244	-1011.7477	0	0	0	1784008798027	0
362	-813.8022	-4487.1620	-4319.6143	2769.5605	0	0	0	1784008798078	0
363	-1722.6278	-3560.6240	-3497.6740	390.6251	0	0	0	1784008798259	0
364	-3332.2808	-2487.1233	-2671.1860	-3067.5557	0	0	0	1784008798310	0
365	-1882.2767	-175.6856	-467.9363	-3224.8110	0	0	0	1784008798362	0
366	-1387.2935	68.6945	-222.8382	-2721.6897	0	0	0	1784008798388	0
367	-1242.4845	-297.2772	-571.8157	-2099.6099	0	0	0	1784008798499	0
368	-1236.2614	-423.8952	-695.5615	-1956.2369	0	0	0	1784008798562	0
369	-1299.6901	-678.3281	-935.8726	-1804.7261	0	0	0	1784008798622	0
370	-1298.7327	-790.3456	-1040.7095	-1675.9539	0	0	0	1784008798664	0
371	-706.5718	-10392.4940	-9556.9100	8945.8410	0	0	0	1784008798836	0
372	-1906.6908	-4742.5522	-4430.1960	911.2191	0	0	0	1784008799076	0
373	-1732.4413	-3689.3962	-3490.2542	173.0527	0	0	0	1784008799107	0
374	-1410.7501	-2818.6280	-2695.8396	-187.8926	0	0	0	1784008799156	0
375	-515.0889	-4187.7305	-3882.7940	2641.5063	0	0	0	1784008799234	0
376	-1014.6199	-4634.6035	-4336.3690	2278.4070	0	0	0	1784008799280	0
377	-1161.3436	-4635.8003	-4345.4644	2074.7170	0	0	0	1784008799336	0
378	-1158.4714	-4639.8696	-4347.8580	2107.7478	0	0	0	1784008799372	0
379	-1067.2777	-4699.9473	-4394.7715	2265.0032	0	0	0	1784008799403	0
380	-1098.6330	-3811.7060	-3616.6328	1329.3699	0	0	0	1784008799550	0
381	-1128.7915	-3573.5493	-3401.4539	1130.2277	0	0	0	1784008799594	0
382	-1462.4504	-3104.8948	-3033.3281	180.9513	0	0	0	1784008799803	0
383	-1124.2439	-2394.9722	-2430.8752	-151.9895	0	0	0	1784008800084	0
384	-806.3823	-1945.7054	-2002.1929	-61.0352	0	0	0	1784008800152	0
385	-1250.1438	-1223.8150	-1411.9469	-1383.9425	0	0	0	1784008800211	0
386	-6694.7200	4317.2207	3032.6100	-15268.6050	0	0	0	1784008800246	0
387	154.1437	10347.7340	8990.3600	-10594.2690	0	0	0	1784008800317	0
388	426.5281	9219.1830	7922.8433	-9004.9610	0	0	0	1784008800362	0
389	404.0289	8022.6540	6801.2324	-7768.2210	0	0	0	1784008800392	0
390	-122.0703	4834.4640	3827.0247	-5283.0127	0	0	0	1784008800521	0
391	-221.4021	4091.7498	3167.1267	-4634.1250	0	0	0	1784008800578	0
392	-525.1418	1910.0417	1217.1130	-2848.0684	0	0	0	1784008800725	0
393	-1017.9708	798.4836	201.7751	-2645.3360	0	0	0	1784008800792	0
394	823.6157	-7086.3027	-6638.4720	8253.1510	0	0	0	1784008800881	0
395	-1062.9694	-9697.6500	-9109.5590	7772.7686	0	0	0	1784008800926	0
396	-2054.3718	-9498.7470	-8950.8670	5870.8650	0	0	0	1784008800969	0
397	-1986.3955	-7705.5103	-7239.0103	4124.0625	0	0	0	1784008801034	0
398	-1755.1799	-5451.9960	-5136.2890	2274.3380	0	0	0	1784008801158	0
399	-2162.0810	6155.2173	5179.6120	-10064.5790	0	0	0	1784008801443	0
400	-711.1195	6635.3604	5698.0520	-8085.1250	0	0	0	1784008801502	0
401	-395.8908	5207.1377	4390.2236	-5988.8660	0	0	0	1784008801559	0
402	-799.6804	849.4659	326.7176	-2392.3390	0	0	0	1784008801919	0
403	-1070.8680	-259.9380	-642.1857	-1656.3269	0	0	0	1784008802042	0
404	-1094.5640	-414.0817	-772.6334	-1514.1509	0	0	0	1784008802085	0
405	-1125.6799	-551.4707	-886.0870	-1411.4681	0	0	0	1784008802131	0
406	-1387.7722	-812.3661	-1136.4509	-1719.2769	0	0	0	1784008802219	0
407	-1672.8423	-1325.3009	-1607.7382	-1765.7114	0	0	0	1784008802332	0
408	-1668.7733	-1375.5651	-1646.2740	-1720.4736	0	0	0	1784008802384	0
409	-1485.1891	-1218.0704	-1481.8381	-1508.6458	0	0	0	1784008802400	0
410	-1372.9323	-1135.7328	-1383.9425	-1366.9484	0	0	0	1784008802442	0
411	-1425.3507	-1249.1864	-1479.4446	-1348.7576	0	0	0	1784008802517	0
412	-1566.3300	-1541.1978	-1719.9950	-1330.0879	0	0	0	1784008802853	0
413	-1592.4194	-1582.3666	-1765.2328	-1340.6195	0	0	0	1784008802926	0
414	-1533.5385	-1554.3623	-1730.5265	-1265.2231	0	0	0	1784008803011	0
415	-1355.2201	-1325.0615	-1516.0657	-1305.4346	0	0	0	1784008803383	0
416	-1460.2963	-1439.9513	-1636.2212	-1371.9749	0	0	0	1784008803495	0
417	-1405.2450	-1148.4186	-1375.3258	-1412.6649	0	0	0	1784008803865	0
418	-1393.2773	-1270.9677	-1465.3228	-1397.3463	0	0	0	1784008803891	0
419	-1413.1437	-1396.8676	-1583.3241	-1514.8689	0	0	0	1784008804081	0
420	-1353.0659	-1329.1305	-1530.1875	-1454.0731	0	0	0	1784008804143	0
421	-1171.1571	-1303.9984	-1493.0878	-1035.6830	0	0	0	1784008804204	0
422	-1173.7900	-1298.0145	-1483.2743	-1060.8152	0	0	0	1784008804288	0
423	-1187.1938	-1286.0469	-1467.2375	-1079.4847	0	0	0	1784008804535	0
424	-1187.4332	-1281.4991	-1462.6898	-1096.0001	0	0	0	1784008804575	0
425	-1256.1277	-1281.7385	-1467.7163	-1139.8019	0	0	0	1784008804790	0
426	-1226.9265	-1293.9456	-1483.2743	-1148.1792	0	0	0	1784008804936	0
427	-1171.6359	-1235.5432	-1440.1906	-1099.3511	0	0	0	1784008804984	0
428	-1067.5171	-1136.6902	-1347.0820	-1022.2792	0	0	0	1784008805140	0
429	-1197.7253	-1596.9672	-1727.6543	-536.3914	0	0	0	1784008805397	0
430	-1168.0455	-1569.9203	-1703.2402	-499.2916	0	0	0	1784008805511	0
431	-1122.3290	-1520.1346	-1659.1991	-446.1551	0	0	0	1784008805587	0
432	-1075.1764	-1470.1097	-1615.3975	-409.2946	0	0	0	1784008805749	0
433	-1121.8503	-1538.0862	-1668.0552	-461.7131	0	0	0	1784008805820	0
434	-1106.2924	-1532.1024	-1663.2682	-458.3621	0	0	0	1784008805865	0
435	-1078.7666	-1486.3859	-1625.4503	-436.8203	0	0	0	1784008805899	0
436	-1367.9058	-1623.0568	-1772.4133	-818.3500	0	0	0	1784008806186	0
437	-1358.5710	-1613.7219	-1753.0258	-814.9990	0	0	0	1784008806228	0
438	-1412.1863	-1584.5209	-1739.3826	-862.6304	0	0	0	1784008806314	0
439	-1593.6162	-1833.4486	-2023.2560	-1103.4200	0	0	0	1784008806461	0
440	-1716.6440	-1926.7965	-2075.6743	-1306.3920	0	0	0	1784008806671	0
441	-1495.7206	-1695.3416	-1850.9214	-1010.0722	0	0	0	1784008806944	0
442	-1761.4031	-1955.9976	-2101.2852	-1236.5007	0	0	0	1784008807037	0
443	-1320.0350	-1399.2611	-1575.1860	-1186.7151	0	0	0	1784008807348	0
444	-1261.1540	-1284.3715	-1460.0569	-1166.6094	0	0	0	1784008807488	0
445	-1319.0776	-1289.1584	-1466.0408	-1212.8047	0	0	0	1784008807590	0
446	-1224.0543	-2704.4563	-2694.6428	360.9452	0	0	0	1784008807832	0
447	-975.6053	-3876.8103	-3721.9485	1933.4984	0	0	0	1784008807880	0
448	-1660.3959	97.6563	-215.8969	-3213.3220	0	0	0	1784008807950	0
449	-1057.9429	-628.7819	-874.1193	-1461.4930	0	0	0	1784008808252	0
450	-991.6420	-796.0901	-1027.7843	-1178.3378	0	0	0	1784008808426	0
451	337.0099	-1363.8368	-1432.5312	1341.3375	0	0	0	1784008808480	0
452	-622.3193	-3895.4797	-3779.6326	2447.6300	0	0	0	1784008808531	0
453	532.0831	-8619.6020	-7840.0270	8807.4940	0	0	0	1784008808646	0
454	-1950.7318	-10197.8990	-9471.4610	6508.9820	0	0	0	1784008808673	0
455	-77.0719	1468.4343	1019.1676	-2263.0884	0	0	0	1784008809098	0
456	-398.2844	1053.8739	618.9684	-2282.2366	0	0	0	1784008809123	0
457	-532.5618	739.8420	331.0260	-2116.3645	0	0	0	1784008809148	0
458	-1382.9851	-815.4777	-1138.1263	-1991.9006	0	0	0	1784008809243	0
459	8707.9230	-12619.6790	-10766.8430	15686.0380	0	0	0	1784008809300	0
460	1208.9750	-15686.2770	-15686.2770	15686.0380	0	0	0	1784008809319	0
461	-5977.1380	-15686.2770	-15636.9710	5336.3887	0	0	0	1784008809462	0
462	-1779.1152	-15686.2770	-15686.2770	14767.8780	0	0	0	1784008809558	0
463	-2133.3586	-15686.2770	-15674.7880	12145.2800	0	0	0	1784008809608	0
464	-972.4937	-15686.2770	-15686.2770	15686.0380	0	0	0	1784008809640	0
465	-2474.9163	-15686.2770	-15686.2770	14542.6455	0	0	0	1784008809673	0
466	-2193.4363	15686.0380	15686.0380	-15686.2770	0	0	0	1784008809820	0
467	1927.0358	13632.3840	12091.1870	-11683.3280	0	0	0	1784008809962	0
468	1641.9657	11813.2970	10347.0170	-10086.6000	0	0	0	1784008810004	0
469	1323.3860	10158.1670	8771.8310	-8735.4490	0	0	0	1784008810041	0
470	710.6408	7307.9440	6095.6180	-6658.3384	0	0	0	1784008810120	0
471	-259.4593	4161.4020	3178.8552	-4884.4890	0	0	0	1784008810262	0
472	-781.9682	1739.3826	1018.4496	-3194.4130	0	0	0	1784008810412	0
473	-1090.2556	514.6102	-44.2804	-2479.4639	0	0	0	1784008810536	0
474	-1174.2688	205.3654	-313.0745	-2315.9854	0	0	0	1784008810578	0
475	-1295.6210	-401.3960	-810.9300	-1886.8245	0	0	0	1784008810692	0
476	-1398.5431	-631.6541	-1021.3218	-1855.9478	0	0	0	1784008810721	0
477	-1434.6854	-963.8769	-1298.2539	-1598.8821	0	0	0	1784008810852	0
478	-1462.6898	-1067.2777	-1374.6077	-1540.0011	0	0	0	1784008810902	0
479	-1387.5328	-1053.3951	-1303.9984	-1480.6414	0	0	0	1784008811210	0
480	-1462.2112	-1092.6492	-1336.3112	-1571.1171	0	0	0	1784008811284	0
481	-1389.4476	-1083.0751	-1318.3596	-1376.5226	0	0	0	1784008811578	0
482	-1366.7090	-1077.8092	-1308.0674	-1382.0277	0	0	0	1784008811616	0
483	-1338.4653	-1058.1823	-1290.8340	-1370.2993	0	0	0	1784008811656	0
484	-1311.1790	-1029.6992	-1257.3245	-1356.6561	0	0	0	1784008811688	0
485	-1358.0923	-1112.0369	-1330.0879	-1398.5431	0	0	0	1784008811808	0
486	-1373.8896	-1109.4039	-1328.4125	-1375.8044	0	0	0	1784008811894	0
487	-1399.5005	-1137.1690	-1354.0233	-1388.7296	0	0	0	1784008811937	0
488	-1364.3156	-1112.0369	-1326.4977	-1371.9749	0	0	0	1784008812022	0
489	-1259.7180	-1358.8104	-1497.3961	-763.7773	0	0	0	1784008812382	0
490	-760.4264	-944.4893	-1081.3995	-493.7865	0	0	0	1784008812427	0
491	-540.4605	-696.7583	-844.6788	-312.8351	0	0	0	1784008812451	0
492	-1134.5360	-1408.1172	-1555.0803	-846.5937	0	0	0	1784008812501	0
493	-1372.2142	-1674.9965	-1829.3795	-1091.6918	0	0	0	1784008812571	0
494	-1603.4297	-1706.8304	-1887.3031	-1442.8235	0	0	0	1784008812622	0
495	-1754.7012	-1658.0023	-1835.8420	-1156.5566	0	0	0	1784008812693	0
496	-1411.9469	-1638.6147	-1805.4442	-1095.2821	0	0	0	1784008812744	0
497	-1142.1953	-1492.1304	-1639.3328	-893.7463	0	0	0	1784008812831	0
498	-1086.6653	-1406.2024	-1575.4254	-881.7786	0	0	0	1784008812867	0
499	-1473.4607	-1826.5073	-2015.1179	-1180.9707	0	0	0	1784008812980	0
500	-1049.0868	-1528.5121	-1692.4692	-651.7598	0	0	0	1784008813179	0
501	-1216.8737	-1590.7440	-1739.6220	-798.2443	0	0	0	1784008813337	0
502	-1707.3092	-2011.2883	-2155.1400	-1110.6007	0	0	0	1784008813467	0
503	-1108.2072	-1379.6342	-1486.8645	-807.3397	0	0	0	1784008813662	0
504	-1042.8636	-706.0931	-852.0988	-843.0034	0	0	0	1784008813708	0
505	-1509.8425	-1438.7545	-1651.7792	-1390.4050	0	0	0	1784008813789	0
506	-1603.6691	-1460.2963	-1653.2153	-1473.9395	0	0	0	1784008813820	0
507	-1792.5190	-1578.5370	-1787.7320	-1333.4388	0	0	0	1784008813860	0
508	-1464.3654	-1656.0875	-1863.3678	-1404.2876	0	0	0	1784008814154	0
509	-1387.0541	-1376.2832	-1566.5693	-1183.8429	0	0	0	1784008814481	0
510	-1460.2963	-1345.8853	-1523.9644	-1208.4963	0	0	0	1784008814512	0
511	-1669.7307	-1361.2039	-1572.5531	-1286.7649	0	0	0	1784008814609	0
512	-1344.9279	-1415.5372	-1600.5575	-1266.8986	0	0	0	1784008814830	0
513	-1434.4462	-1360.9646	-1568.2448	-1240.8091	0	0	0	1784008814860	0
514	-1425.1113	-1394.9528	-1549.8146	-1210.8899	0	0	0	1784008815062	0
515	-1399.5005	-1455.9879	-1635.9818	-1146.7430	0	0	0	1784008815106	0
516	-1399.0217	-1459.0995	-1638.6147	-1131.9032	0	0	0	1784008815148	0
517	-1082.1176	-1126.3981	-1327.4551	-878.6671	0	0	0	1784008815320	0
518	-1184.5609	-1247.9896	-1484.2317	-977.7595	0	0	0	1784008815353	0
519	-1127.1161	-1346.6034	-1543.5913	-1009.8328	0	0	0	1784008815384	0
520	-1181.2100	-1426.0687	-1661.8320	-1078.2880	0	0	0	1784008815466	0
521	-1216.6343	-1404.7662	-1623.0568	-1118.0206	0	0	0	1784008815561	0
522	-1118.7388	-1230.5168	-1425.1113	-1030.1779	0	0	0	1784008815754	0
523	-1252.7767	-1357.3743	-1548.6178	-1138.1263	0	0	0	1784008815803	0
524	-1151.0514	-1644.5985	-1783.9023	-835.1047	0	0	0	1784008815849	0
525	-1115.1484	-1633.1096	-1769.0624	-742.9535	0	0	0	1784008815875	0
526	-1006.7213	-1516.5444	-1663.9862	-650.8024	0	0	0	1784008815914	0
527	-1108.6859	-1182.1674	-1363.1188	-1030.1779	0	0	0	1784008816031	0
528	-1014.1412	-1091.9312	-1268.3347	-945.9254	0	0	0	1784008816062	0
529	-1091.2130	-1744.4090	-1863.6070	-474.3988	0	0	0	1784008816237	0
530	-1001.4554	-1663.5074	-1794.9126	-424.8526	0	0	0	1784008816355	0
531	-1152.7269	-1772.1741	-1895.2018	-578.7570	0	0	0	1784008816472	0
532	-1078.0486	-1680.0230	-1814.5397	-543.5720	0	0	0	1784008816567	0
533	-1151.2908	-1732.6807	-1868.3942	-611.0698	0	0	0	1784008816633	0
534	-1184.0823	-1825.0712	-1964.6144	-624.7129	0	0	0	1784008816727	0
535	-1170.4391	-1825.5499	-1947.6202	-593.3575	0	0	0	1784008816754	0
536	-1152.4875	-1821.7202	-1953.6040	-591.6821	0	0	0	1784008816804	0
537	-1175.9442	-1879.1650	-1980.8904	-601.4956	0	0	0	1784008816853	0
538	-1183.1249	-1898.5527	-2001.4747	-582.5867	0	0	0	1784008816874	0
539	-1262.1116	-2002.9109	-2109.9019	-644.8186	0	0	0	1784008816920	0
540	-1088.5802	-1784.6204	-1903.5791	-488.2813	0	0	0	1784008817171	0
541	-1568.0054	-1518.2198	-1702.2828	-1371.2567	0	0	0	1784008817471	0
542	-1489.9762	-1458.8602	-1637.6573	-1293.2275	0	0	0	1784008817680	0
543	-1559.3887	-1536.4108	-1706.1124	-1367.6665	0	0	0	1784008817831	0
544	-1642.6837	-1601.9937	-1767.3870	-1457.4241	0	0	0	1784008817961	0
545	-1554.1229	-1503.3799	-1654.4121	-1368.1451	0	0	0	1784008818004	0
546	-989.0090	-1268.3347	-1447.3712	-786.0372	0	0	0	1784008818364	0
547	-1191.5022	-1335.3538	-1528.2727	-1075.6550	0	0	0	1784008818848	0
548	-1015.0986	-1635.7424	-1760.9244	-682.8758	0	0	0	1784008819159	0
549	-1480.6414	-1701.3253	-1851.1608	-1133.3392	0	0	0	1784008819251	0
550	-1458.1421	-1656.8055	-1813.5822	-1107.4891	0	0	0	1784008819291	0
551	-1422.4784	-1562.2610	-1720.9524	-1070.1499	0	0	0	1784008819317	0
552	-1375.0864	-1518.9380	-1677.6294	-1041.6669	0	0	0	1784008819366	0
553	-1481.8381	-1528.5121	-1711.8569	-1160.8650	0	0	0	1784008819691	0
554	-1488.0613	-1494.0452	-1652.4972	-1161.5830	0	0	0	1784008819732	0
555	-1470.1097	-1532.5810	-1724.0640	-1183.1249	0	0	0	1784008819925	0
556	-1501.4651	-1578.0582	-1748.2386	-1191.7416	0	0	0	1784008820081	0
557	-1495.2420	-1551.9688	-1717.6014	-1197.0073	0	0	0	1784008820167	0
558	-1536.8894	-1216.6343	-1412.1863	-1429.6590	0	0	0	1784008820332	0
559	-1397.3463	-1162.5404	-1379.8735	-1363.3580	0	0	0	1784008820504	0
560	-1344.2098	-1116.1058	-1331.7634	-1314.2906	0	0	0	1784008820617	0
561	-1329.8486	-1112.9943	-1328.6519	-1302.0836	0	0	0	1784008820661	0
562	-1324.5828	-1124.7225	-1340.8589	-1317.4022	0	0	0	1784008820687	0
563	-1346.1246	-1165.6520	-1397.5857	-1341.5769	0	0	0	1784008820814	0
564	-1351.6298	-1179.5345	-1410.9895	-1320.5138	0	0	0	1784008820879	0
565	-1373.6503	-1202.7518	-1432.2919	-1330.3273	0	0	0	1784008820921	0
566	-1256.8457	-1144.8282	-1378.4374	-1215.6769	0	0	0	1784008821136	0
567	-1408.1172	-1103.6594	-1295.1423	-1264.9838	0	0	0	1784008821311	0
568	-1402.1334	-1188.6300	-1366.7090	-1270.4889	0	0	0	1784008821348	0
569	-1531.8630	-1230.2775	-1446.1744	-1401.6547	0	0	0	1784008821629	0
570	-1257.5638	-1313.5725	-1461.0144	-1123.0471	0	0	0	1784008821692	0
571	-1270.7283	-1173.0720	-1354.2627	-1144.8282	0	0	0	1784008821728	0
572	-1396.6283	-1189.1086	-1417.4520	-1286.7649	0	0	0	1784008821810	0
573	-1555.0803	-1199.6403	-1413.3829	-1448.8074	0	0	0	1784008821836	0
574	-1383.7031	-1263.7870	-1413.3829	-1251.8193	0	0	0	1784008821962	0
575	-1446.8925	-1317.8809	-1475.6149	-1290.1158	0	0	0	1784008821988	0
576	-1499.3109	-1314.7693	-1485.1891	-1264.7444	0	0	0	1784008822127	0
577	-1834.8846	-1250.1438	-1459.0995	-1427.9835	0	0	0	1784008822229	0
578	-1111.5581	-1118.9780	-1281.9779	-1728.6117	0	0	0	1784008822343	0
579	-923.4262	-1191.0236	-1347.3214	-615.6174	0	0	0	1784008822603	0
580	-808.2971	-1118.0206	-1273.6005	-758.5115	0	0	0	1784008822630	0
581	-832.4718	-1104.1382	-1268.8135	-785.7979	0	0	0	1784008822669	0
582	-964.1163	-1048.6082	-1250.3832	-833.6686	0	0	0	1784008822898	0
583	-932.7610	-1112.5155	-1280.3024	-859.0400	0	0	0	1784008822937	0
584	-993.0781	-1079.4847	-1273.6005	-881.2999	0	0	0	1784008822977	0
585	-740.5601	-1222.8575	-1398.5431	-1013.6625	0	0	0	1784008823027	0
586	-1038.3159	-1261.1540	-1431.5739	-988.2910	0	0	0	1784008823160	0
587	-1094.5640	-1252.2980	-1429.1803	-984.7007	0	0	0	1784008823173	0
588	-1113.7123	-1275.7546	-1445.4564	-1011.2689	0	0	0	1784008823238	0
589	-963.6376	-1634.0670	-1786.5353	-800.8771	0	0	0	1784008823275	0
590	-942.8138	-1615.6368	-1781.2694	-757.5541	0	0	0	1784008823391	0
591	-1031.8534	-1657.0449	-1814.5397	-820.2648	0	0	0	1784008823431	0
592	-1020.3644	-1615.8761	-1790.6042	-857.1252	0	0	0	1784008823517	0
593	-1033.5288	-1613.2433	-1793.4766	-842.7640	0	0	0	1784008823593	0
594	-1030.8960	-1601.9937	-1776.4824	-828.1635	0	0	0	1784008823673	0
595	-1017.0134	-1588.8292	-1737.4678	-818.8287	0	0	0	1784008823768	0
596	-1069.1925	-1622.8174	-1784.1417	-838.9344	0	0	0	1784008823843	0
597	-1096.2395	-1572.7925	-1736.7498	-805.6642	0	0	0	1784008824224	0
598	-1583.3241	-1713.2931	-1884.4309	-1186.7151	0	0	0	1784008824439	0
599	-1620.4238	-1717.1227	-1879.4044	-1243.6813	0	0	0	1784008824512	0
600	-1533.2992	-1639.3328	-1791.0830	-1159.6682	0	0	0	1784008824560	0
601	-1343.7311	-1426.7867	-1602.2330	-984.4614	0	0	0	1784008824640	0
602	-1407.6385	-1489.4974	-1670.9275	-1031.6140	0	0	0	1784008824679	0
603	-1541.4371	-1633.8276	-1809.7526	-1131.9032	0	0	0	1784008824708	0
604	-1482.0775	-1573.7499	-1744.8877	-1065.6022	0	0	0	1784008824753	0
605	-1596.7279	-1685.7673	-1851.1608	-1187.6726	0	0	0	1784008824913	0
606	-1690.5544	-1752.0684	-1926.0784	-1289.1584	0	0	0	1784008825027	0
607	-1558.1919	-1464.3654	-1646.5134	-1347.5608	0	0	0	1784008825096	0
608	-1559.1493	-1481.5988	-1652.2579	-1355.4595	0	0	0	1784008825150	0
609	-1512.9541	-1420.8030	-1600.7969	-1341.5769	0	0	0	1784008825170	0
610	-1119.6962	-965.5524	-1170.6785	-1200.3583	0	0	0	1784008825367	0
611	-1093.8460	-965.7917	-1163.9766	-1141.4773	0	0	0	1784008825491	0
612	-1111.0793	-998.5832	-1208.7357	-1166.6094	0	0	0	1784008825578	0
613	-1151.2908	-1039.9913	-1249.6652	-1199.4009	0	0	0	1784008825598	0
614	-1147.9398	-1039.7521	-1260.1967	-1213.7621	0	0	0	1784008825649	0
615	-1128.0735	-1029.4598	-1248.4684	-1170.6785	0	0	0	1784008825723	0
616	-1001.4554	-895.1824	-1109.8827	-1205.8634	0	0	0	1784008825801	0
617	-927.9739	-808.2971	-1016.7741	-1173.5507	0	0	0	1784008825895	0
618	-1044.2998	-880.3425	-1072.5435	-1169.2423	0	0	0	1784008826082	0
619	-1053.6345	-920.0753	-1119.9354	-1163.0192	0	0	0	1784008826214	0
620	-1022.9973	-911.4585	-1116.8239	-1149.1366	0	0	0	1784008826245	0
621	-1458.3815	-1190.0660	-1349.9543	-534.4766	0	0	0	1784008826451	0
622	-643.6218	-1362.6400	-1488.7794	-403.7895	0	0	0	1784008826532	0
623	-1337.9866	-1428.9409	-1574.2286	-1217.8310	0	0	0	1784008826568	0
624	-909.5436	-1538.5650	-1689.1183	-807.8184	0	0	0	1784008826640	0
625	-1013.4232	-1772.1741	-1902.6217	-755.4000	0	0	0	1784008826816	0
626	-986.6155	-1530.9056	-1664.7042	-629.0212	0	0	0	1784008826962	0
627	-1034.4862	-1567.0480	-1702.0435	-648.4089	0	0	0	1784008827063	0
628	-1084.9899	-1597.6853	-1724.0640	-691.2532	0	0	0	1784008827130	0
629	-1082.8357	-1589.0685	-1726.6969	-690.0564	0	0	0	1784008827213	0
630	-1075.6550	-1554.8410	-1693.1874	-680.9610	0	0	0	1784008827258	0
631	-1340.8589	-1683.8525	-1816.6938	-884.4116	0	0	0	1784008827298	0
632	-1378.9160	-1706.3518	-1843.0227	-920.0753	0	0	0	1784008827367	0
633	-1361.2039	-1686.2461	-1831.7731	-933.0003	0	0	0	1784008827488	0
634	-1402.1334	-1683.1345	-1816.4545	-973.9298	0	0	0	1784008827718	0
635	-1520.3740	-1809.9920	-1940.9183	-997.1471	0	0	0	1784008827800	0
636	-1338.4653	-1555.0803	-1708.2666	-981.3497	0	0	0	1784008827968	0
637	-1500.5077	-1781.5088	-1920.3339	-994.7535	0	0	0	1784008827995	0
638	-1506.0128	-1672.6029	-1815.7363	-985.6581	0	0	0	1784008828085	0
639	-1333.6782	-1147.2218	-1385.8573	-1395.6708	0	0	0	1784008828748	0
640	-1273.6005	-1107.0104	-1356.1775	-1359.0497	0	0	0	1784008829142	0
